"source_mod","source_file","id","name","Type","culture","subtype","mesh","weight","value","difficulty","appearance","item_category","Armor.material_type","Armor.modifier_group","Armor.head_armor","Armor.body_armor","Armor.arm_armor","Armor.leg_armor","Armor.covers_body","Armor.has_gender_variations","Armor.hair_cover_type","Armor.beard_cover_type","Armor.mane_cover_type","Armor.maneuver_bonus","Armor.speed_bonus","Armor.charge_bonus","Armor.family_type","Armor.reins_mesh","Weapon.weapon_class","Weapon.ammo_class","Weapon.weapon_length","Weapon.thrust_damage","Weapon.thrust_damage_type","Weapon.thrust_speed","Weapon.swing_damage","Weapon.swing_damage_type","Weapon.speed_rating","Weapon.accuracy","Weapon.missile_speed","Weapon.stack_amount","Weapon.modifier_group","Weapon.item_usage","Horse.monster","Horse.maneuver","Horse.speed","Horse.charge_damage","Horse.body_length","Horse.extra_health","Horse.is_mountable","Horse.is_pack_animal","Horse.modifier_group","AmmoOffset","Armor.body_mesh_type","Armor.covers_hands","Armor.covers_head","Armor.covers_legs","Armor.stealth_factor","Armor.tail_cover_type","body_name","Flags.CannotBePickedUp","Flags.Civilian","Flags.DoesNotHideChest","Flags.DropOnAnyAction","Flags.DropOnWeaponChange","Flags.ForceAttachOffHandPrimaryItemBone","Flags.ForceAttachOffHandSecondaryItemBone","Flags.HeldInOffHand","Flags.QuickFadeOut","Flags.Stealth","Flags.UseTeamColor","Flags.WoodenParry","flying_mesh","has_lower_holster_priority","holster_body_name","holster_mesh","holster_mesh_with_weapon","holster_position_shift","Horse.mane_mesh","Horse.skeleton_scale","is_merchandise","IsFood","item_holsters","lod_atlas_index","multiplayer_item","prefab","recalculate_body","shield_body_name","skeleton_name","static_animation_name","tier_override","Trade.morale_bonus","using_tableau","Weapon.ammo_limit","Weapon.body_armor","Weapon.center_of_mass","Weapon.fire_damage","Weapon.flying_sound_code","Weapon.hit_points","Weapon.passby_sound_code","Weapon.physics_material","Weapon.position","Weapon.reload_phase_count","Weapon.rotation","Weapon.rotation_speed","Weapon.sticking_position","Weapon.sticking_rotation","Weapon.trail_particle_name","Weapon.weapon_balance","Weapon.WeaponFlags.AffectsArea","Weapon.WeaponFlags.AffectsAreaBig","Weapon.WeaponFlags.AmmoBreaksOnBounceBack","Weapon.WeaponFlags.AmmoCanBreakOnBounceBack","Weapon.WeaponFlags.AmmoSticksWhenShot","Weapon.WeaponFlags.AttachAmmoToVisual","Weapon.WeaponFlags.AutoReload","Weapon.WeaponFlags.Burning","Weapon.WeaponFlags.CanBeUsedWhileCrouched","Weapon.WeaponFlags.CanBlockRanged","Weapon.WeaponFlags.CanKillEvenIfBlunt","Weapon.WeaponFlags.CanKnockDown","Weapon.WeaponFlags.CanPenetrateShield","Weapon.WeaponFlags.Consumable","Weapon.WeaponFlags.HasHitPoints","Weapon.WeaponFlags.HasString","Weapon.WeaponFlags.LeavesTrail","Weapon.WeaponFlags.MeleeWeapon","Weapon.WeaponFlags.MissileWithPhysics","Weapon.WeaponFlags.MultiplePenetration","Weapon.WeaponFlags.NotUsableWithOneHand","Weapon.WeaponFlags.RangedWeapon","Weapon.WeaponFlags.StringHeldByHand","Weapon.WeaponFlags.TwoHandIdleOnMount","Weapon.WeaponFlags.UnloadWhenSheathed","Weapon.WeaponFlags.UseHandAsThrowBase"
"RBM","RBMCombat_body_armors.xml","vlandian_dress","{=eRZK8Kbp}Rich Dress","BodyArmor","Culture.empire","","vlandian_dress","0.5","","","1","","Cloth","cloth_unarmoured","","7","5","7","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","aserai_civil_b","{=v4THTk5O}Kaftan with Leather Belt","BodyArmor","Culture.aserai","","aserai_civil_b","1.1","","","1","","Cloth","cloth_unarmoured","","8","6","8","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","bandit_envelope_dress_v1","{=jbxeZs8K}Commoner Tunic","BodyArmor","Culture.looters","","bandit_envelope_dress_v1","0.6","","0","0.3","","Cloth","cloth_unarmoured","","8","6","8","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","shoulders","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","battania_dress_a","{=RUvI70xS}Plaid Dress","BodyArmor","Culture.battania","","battania_dress_a","0.9","","","1","","Cloth","cloth_unarmoured","","8","6","8","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","shoulders","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","battania_dress_b","{=yfjqWrUx}Woodland Commoner Dress","BodyArmor","Culture.battania","","battania_dress_b","0.8","","","1","","Cloth","cloth_unarmoured","","8","6","8","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","shoulders","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","battania_dress_c","{=DMciP5z3}Tartan Long Dress","BodyArmor","Culture.battania","","battania_dress_c","0.7","","","1","","Cloth","cloth_unarmoured","","8","6","8","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","battania_female_civil_a","{=7CPMZKVY}Tartan Dress","BodyArmor","Culture.battania","","battania_female_civil_a","0.7","","","1","","Cloth","cloth_unarmoured","","8","6","8","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","battania_female_civil_b","{=MXpeQ7jp}Villager Thick Dress","BodyArmor","Culture.battania","","battania_female_civil_b","0.7","","","1","","Cloth","cloth_unarmoured","","8","6","8","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","decorated_short_tunic","{=oQSZ0XgP}Decorated Thick Tunic","BodyArmor","Culture.sturgia","body_armor","sturgia_light_armor_e","0.6","","0","0.6","","Cloth","cloth_unarmoured","","8","6","8","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","empire_short_dress","{=KdbHrcQx}Short Tunic","BodyArmor","Culture.empire","","empire_short_dress","1","","0","0.1","","Cloth","cloth_unarmoured","","8","","3","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","true","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","footmans_tunic","{=2AcfBbCR}Military Tunic","BodyArmor","Culture.empire","body_armor","armor_roman_military_tunic","0.6","","0","1","","Cloth","cloth_unarmoured","","8","8","8","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","fur_skirt","{=Z9RlnXrD}Fur Skirt","BodyArmor","Culture.looters","body_armor","fur_vaegir_f","0.6","","0","0.1","","Leather","leather","","8","","21","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","fur_trimmed_tunic","{=SvYpE52J}Fur Trimmed Tunic","BodyArmor","Culture.sturgia","body_armor","sturgia_light_armor_c","0.8","","0","0.6","","Cloth","cloth_unarmoured","","8","6","8","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","imperial_robes","{=R45H8quo}Toga","BodyArmor","Culture.empire","","empire_outfit_a","0.9","","","1","","Cloth","cloth_unarmoured","","8","6","8","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","khuzait_dress","{=7uJkrHeg}Aproned Feminine Coat","BodyArmor","Culture.khuzait","","khuzait_dress","0.8","","","1","","Cloth","cloth_unarmoured","","8","6","8","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","long_hemp_tunic","{=NUHzapSv}Long Hemp Tunic","BodyArmor","Culture.vlandia","","casual_01","0.6","","","1","","Cloth","cloth_unarmoured","","8","6","8","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","thick_sleeved_robe","{=MKT5IzWm}Thick Sleeved Robe","BodyArmor","Culture.aserai","","aserai_robe_b","1","","","1","","Cloth","cloth_unarmoured","","8","5","8","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","tied_cloth_tunic","{=MQ8LCvCE}Tied Cloth Tunic","BodyArmor","Culture.empire","body_armor","roman_cloth_tunic_a","0.4","","0","1","","Cloth","cloth_unarmoured","","8","5","8","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","tundra_tunic","{=ya4i8G3y}Belted Tunic","BodyArmor","Culture.sturgia","body_armor","fur_vaegir_b","0.3","","0","1","","Cloth","cloth_unarmoured","","8","6","8","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","vlandia_bandit_c","{=hELN8VXv}Torn Robe","BodyArmor","Culture.looters","","vlandia_bandit_c","0.4","","","0.1","","Leather","leather","","8","","8","false","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","aserai_female_civil_a","{=qi1lkMqk}Feminine Kaftan","BodyArmor","Culture.aserai","","aserai_female_civil_a","0.9","","","2","","Cloth","cloth_unarmoured","","9","7","9","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","shoulders","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","battania_civil_c","{=mT1bvZxM}Townsman Luxury Coat","BodyArmor","Culture.battania","","battania_civil_c","0.6","","","1","","Leather","leather","","9","7","9","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","roughcloth_shortcoat","{=hXijcZyp}Roughcloth Shortcoat","BodyArmor","Culture.sturgia","body_armor","walker_costume_a","0.4","","0","0.3","","Cloth","cloth_unarmoured","","9","5","9","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","fur_skirt_with_tunic","{=qT6jIu3v}Fur Skirt With Tunic","BodyArmor","Culture.looters","body_armor","fur_vaegir_half_tunic","0.9","","0","0.1","","Leather","leather","","10","6","10","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","leather_apron","{=r0Ln9bAp}Leather Apron","BodyArmor","Culture.neutral_culture","body_armor","costume_merchant","2.5","","0","0.4","","Leather","leather","","10","7","10","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","vlandia_bandit_b","{=BavVxSoC}Cheap Colored Clothes","BodyArmor","Culture.looters","","vlandia_bandit_b","1.8","","","1","","Leather","leather","","10","7","10","true","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"RBM","RBMCombat_body_armors.xml","sleeveless_studded_fur_armor","{=4AfHO0BA}Sleeveless Studded Fur Armor","BodyArmor","Culture.battania","body_armor","bandit_1_c","0.4","","0","1","","Leather","leather","","10","0","10","false","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","true","","","","","","","","true","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
